datetime,timestamp,open,high,low,close,volume_usd,pool
2026-03-11T01:00:00+00:00,1773190800,0.999021001407148,1.00489597163553,0.99840040540377,0.999528778280599,2496.281186101345,uniswap_v3
2026-03-11T04:00:00+00:00,1773201600,0.999528778280599,1.002333697748,0.999260521226094,0.999923514010433,1516.4321434590563,uniswap_v3
2026-03-11T05:00:00+00:00,1773205200,0.999923514010433,1.0029969285252,0.999923514010433,1.00026202828649,60.2785325896699,uniswap_v3
2026-03-11T07:00:00+00:00,1773212400,1.00026202828649,1.003511088534,0.998543259879692,1.00094723602342,721.3195203345516,uniswap_v3
2026-03-11T08:00:00+00:00,1773216000,1.00094723602342,1.00094723602342,0.998226943807645,0.998226943807645,721.7609464980767,uniswap_v3
2026-03-11T09:00:00+00:00,1773219600,0.998226943807645,1.00055290460714,0.998226943807645,0.999090469042772,1093.663924782318,uniswap_v3
2026-03-11T13:00:00+00:00,1773234000,0.999090469042772,1.00696456835592,0.997898622808349,0.997898622808349,3564.2894682004026,uniswap_v3
2026-03-11T15:00:00+00:00,1773241200,0.997898622808349,1.00226581532953,0.997898622808349,0.998575839133839,1028.7472559788748,uniswap_v3
2026-03-11T16:00:00+00:00,1773244800,0.998575839133839,0.999193823742635,0.998575839133839,0.998835497684737,122.958701910184,uniswap_v3
2026-03-11T18:00:00+00:00,1773252000,0.998835497684737,0.999935649243385,0.997661808093546,0.997865674809106,673.2454941503242,uniswap_v3
2026-03-11T19:00:00+00:00,1773255600,0.997865674809106,1.00142824227857,0.997865674809106,1.00113666357873,154.1288189790305,uniswap_v3
2026-03-11T21:00:00+00:00,1773262800,1.00113666357873,1.00261485290119,1.00113666357873,1.00261485290119,6.79251363362608,uniswap_v3
2026-03-12T22:00:00+00:00,1773352800,1.00261485290119,1.00261485290119,0.999841856073744,0.999841856073744,1.33979036793827,uniswap_v3
2026-03-13T10:00:00+00:00,1773396000,0.999841856073744,1.00010030640058,0.998245179387017,0.99858556662041,209.8245387494865,uniswap_v3
2026-03-13T12:00:00+00:00,1773403200,0.99858556662041,0.998995897797813,0.99858556662041,0.998995897797813,27.3459947984866,uniswap_v3
2026-03-13T14:00:00+00:00,1773410400,0.998995897797813,1.00053575704049,0.998995897797813,1.00053575704049,39.0229672598095,uniswap_v3
2026-03-13T15:00:00+00:00,1773414000,1.00053575704049,1.00150110208244,1.00053575704049,1.00150110208244,26.5678440877954,uniswap_v3
2026-03-14T08:00:00+00:00,1773475200,1.00150110208244,1.00150110208244,0.999520030602059,0.999520030602059,1.41018570977155,uniswap_v3
2026-03-14T12:00:00+00:00,1773489600,0.999520030602059,0.999591932499224,0.999520030602059,0.999591932499224,22.3541091153293,uniswap_v3
2026-03-14T22:00:00+00:00,1773525600,0.999591932499224,0.999591932499224,0.997207817456949,0.997207817456949,1.02009987732169,uniswap_v3
2026-03-15T06:00:00+00:00,1773554400,0.997207817456949,1.00369526797767,0.997207817456949,1.00239661427548,683.2938450266646,uniswap_v3
2026-03-15T07:00:00+00:00,1773558000,1.00239661427548,1.00239661427548,1.00224254949483,1.00224254949483,10.0220514543247,uniswap_v3
2026-03-15T10:00:00+00:00,1773568800,1.00224254949483,1.00224254949483,1.00079046574887,1.00079046574887,23.050846540834,uniswap_v3
2026-03-15T11:00:00+00:00,1773572400,1.00079046574887,1.00079046574887,0.997679857688279,0.997679857688279,167.167699038945,uniswap_v3
2026-03-15T12:00:00+00:00,1773576000,0.997679857688279,0.999304957875234,0.997679857688279,0.999304957875234,2.26268621660851,uniswap_v3
2026-03-16T00:00:00+00:00,1773619200,0.999304957875234,1.00090673051976,0.999304957875234,1.00076627484259,9.653033452138168,uniswap_v3
2026-03-16T01:00:00+00:00,1773622800,1.00076627484259,1.00088563546002,0.998130769033205,0.998130769033205,318.6402172972326,uniswap_v3
2026-03-16T04:00:00+00:00,1773633600,0.998130769033205,1.00147244755196,0.998130769033205,1.00147244755196,50.4360700021811,uniswap_v3
2026-03-16T05:00:00+00:00,1773637200,1.00147244755196,1.0016154333157,1.00147244755196,1.0016154333157,11.5983995785183,uniswap_v3
2026-03-16T08:00:00+00:00,1773648000,1.0016154333157,1.00219843339663,1.0016154333157,1.00219843339663,24.9664102963179,uniswap_v3
2026-03-16T10:00:00+00:00,1773655200,1.00219843339663,1.00219843339663,0.999146873589573,0.999146873589573,29.4701835864962,uniswap_v3
2026-03-16T12:00:00+00:00,1773662400,0.999146873589573,1.00289153538328,0.999146873589573,1.00289153538328,22.5808182570889,uniswap_v3
2026-03-16T17:00:00+00:00,1773680400,1.00289153538328,1.00289153538328,0.998549821672378,0.998549821672378,28.6365587449147,uniswap_v3
2026-03-16T18:00:00+00:00,1773684000,0.998549821672378,1.00227600246854,0.998549821672378,1.00227600246854,15.4127462502797,uniswap_v3
2026-03-16T21:00:00+00:00,1773694800,1.00227600246854,1.00227600246854,1.00204995997714,1.00204995997714,28.1375360587545,uniswap_v3
2026-03-16T22:00:00+00:00,1773698400,1.00204995997714,1.00204995997714,0.999554428083773,0.999554428083773,29.3068304450337,uniswap_v3
2026-03-17T00:00:00+00:00,1773705600,0.999554428083773,1.00098172733497,0.999554428083773,1.00098172733497,16.1151230031226,uniswap_v3
2026-03-17T01:00:00+00:00,1773709200,1.00098172733497,1.00098172733497,0.999409182024648,0.999409182024648,21.3837594040798,uniswap_v3
2026-03-17T09:00:00+00:00,1773738000,0.999409182024648,1.00324064854522,0.999409182024648,1.00324064854522,31.162215104646,uniswap_v3
2026-03-17T10:00:00+00:00,1773741600,1.00324064854522,1.00324064854522,0.999287335712258,0.999287335712258,15.8986426035331,uniswap_v3
2026-03-17T11:00:00+00:00,1773745200,0.999287335712258,0.999287335712258,0.997686198817012,0.997686198817012,8.00223375586716,uniswap_v3
2026-03-17T20:00:00+00:00,1773777600,0.997686198817012,1.00132837280304,0.997686198817012,1.00132837280304,0.375259533798159,uniswap_v3
2026-03-19T08:00:00+00:00,1773907200,1.00132837280304,1.00132837280304,0.99959990772441,0.99959990772441,3.46764353607011,uniswap_v3
2026-03-19T20:00:00+00:00,1773950400,0.99959990772441,0.99959990772441,0.999238609737988,0.999238609737988,0.998610859351859,uniswap_v3
2026-03-21T15:00:00+00:00,1774105200,0.999238609737988,1.00146717699727,0.999238609737988,0.999802986488586,70.49425761436882,uniswap_v3
